datetime,trading_date,open,last,high,low,prev_settlement,prev_close,volume,open_interest,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate
2024-03-29 21:44:22.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8124.0,78849.0,4311287900.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.48,531.46,531.44,531.42,531.4,3.0,4.0,2.0,14.0,16.0,1.0,7.0,4.0,26.0,3.0,0.0104946956158027
2024-03-29 21:44:22.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8124.0,78849.0,4311287900.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,4.0,3.0,4.0,1.0,18.0,1.0,10.0,4.0,16.0,14.0,0.0104946956158027
2024-03-29 21:44:23.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8124.0,78849.0,4311287900.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,1.0,2.0,3.0,1.0,24.0,3.0,10.0,1.0,15.0,19.0,0.0104946956158027
2024-03-29 21:44:23.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8124.0,78849.0,4311287900.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.48,531.46,531.44,531.42,531.4,1.0,5.0,2.0,4.0,7.0,2.0,9.0,1.0,8.0,25.0,0.0104946956158027
2024-03-29 21:44:24.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8124.0,78849.0,4311287900.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,1.0,2.0,3.0,7.0,30.0,2.0,9.0,4.0,8.0,29.0,0.0104946956158027
2024-03-29 21:44:24.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8124.0,78849.0,4311287900.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,1.0,2.0,3.0,4.0,33.0,2.0,9.0,4.0,7.0,32.0,0.0104946956158027
2024-03-29 21:44:25.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8124.0,78849.0,4311287900.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.48,531.46,531.44,531.42,531.4,1.0,4.0,2.0,3.0,5.0,2.0,9.0,1.0,10.0,32.0,0.0104946956158027
2024-03-29 21:44:25.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8124.0,78849.0,4311287900.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.48,531.46,531.44,531.42,531.4,1.0,4.0,2.0,3.0,14.0,1.0,9.0,1.0,10.0,22.0,0.0104946956158027
2024-03-29 21:44:26.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8124.0,78849.0,4311287900.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.48,531.46,531.44,531.42,531.4,3.0,4.0,2.0,3.0,14.0,1.0,9.0,1.0,7.0,28.0,0.0104946956158027
2024-03-29 21:44:26.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8124.0,78849.0,4311287900.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.48,531.46,531.44,531.42,531.4,2.0,4.0,2.0,3.0,19.0,1.0,9.0,1.0,8.0,19.0,0.0104946956158027
2024-03-29 21:44:27.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8126.0,78851.0,4312350900.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,4.0,2.0,3.0,23.0,15.0,1.0,9.0,1.0,7.0,23.0,0.0104946956158027
2024-03-29 21:44:27.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8126.0,78851.0,4312350900.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.5,531.48,531.46,531.44,531.42,4.0,2.0,3.0,4.0,27.0,1.0,2.0,9.0,4.0,11.0,0.0104946956158027
2024-03-29 21:44:28.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8126.0,78851.0,4312350900.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,4.0,2.0,3.0,4.0,28.0,6.0,5.0,4.0,18.0,18.0,0.0104946956158027
2024-03-29 21:44:28.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8126.0,78851.0,4312350900.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.48,531.46,531.44,531.42,531.4,3.0,4.0,2.0,3.0,5.0,3.0,9.0,1.0,10.0,30.0,0.0104946956158027
2024-03-29 21:44:29.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8127.0,78851.0,4312882400.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.5,531.48,531.46,531.44,531.42,2.0,2.0,3.0,10.0,19.0,1.0,4.0,9.0,1.0,11.0,0.0104946956158027
2024-03-29 21:44:29.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8128.0,78851.0,4313413900.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.48,531.46,531.44,531.42,531.4,1.0,2.0,2.0,3.0,8.0,3.0,9.0,1.0,7.0,34.0,0.0104946956158027
2024-03-29 21:44:30.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8129.0,78850.0,4313945400.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,2.0,2.0,3.0,9.0,27.0,3.0,9.0,1.0,7.0,34.0,0.0104946956158027
2024-03-29 21:44:30.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8129.0,78850.0,4313945400.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.5,531.48,531.46,531.44,531.42,2.0,3.0,5.0,31.0,7.0,3.0,2.0,9.0,1.0,11.0,0.0104946956158027
2024-03-29 21:44:31.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8131.0,78850.0,4315008400.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,2.0,5.0,4.0,9.0,15.0,2.0,9.0,4.0,22.0,11.0,0.0104946956158027
2024-03-29 21:44:31.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8131.0,78850.0,4315008400.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,2.0,3.0,4.0,6.0,33.0,2.0,9.0,4.0,4.0,33.0,0.0104946956158027
2024-03-29 21:44:32.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8131.0,78850.0,4315008400.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,1.0,2.0,4.0,5.0,31.0,2.0,9.0,1.0,14.0,26.0,0.0104946956158027
2024-03-29 21:44:32.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8131.0,78850.0,4315008400.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,1.0,2.0,4.0,5.0,28.0,2.0,9.0,4.0,14.0,23.0,0.0104946956158027
2024-03-29 21:44:33.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8131.0,78850.0,4315008400.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,1.0,2.0,4.0,5.0,28.0,2.0,9.0,1.0,17.0,23.0,0.0104946956158027
2024-03-29 21:44:33.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8131.0,78850.0,4315008400.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.5,531.48,531.46,531.44,531.42,1.0,2.0,4.0,5.0,30.0,5.0,5.0,10.0,4.0,13.0,0.0104946956158027
2024-03-29 21:44:34.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8131.0,78850.0,4315008400.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,1.0,2.0,4.0,5.0,15.0,4.0,5.0,2.0,31.0,9.0,0.0104946956158027
2024-03-29 21:44:34.500,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8132.0,78850.0,4315539920.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.5,531.48,531.46,531.44,531.42,2.0,4.0,5.0,24.0,8.0,2.0,5.0,5.0,5.0,13.0,0.0105327198752802
2024-03-29 21:44:35.000,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8132.0,78850.0,4315539920.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.5,531.48,531.46,531.44,531.42,2.0,4.0,5.0,12.0,26.0,3.0,10.0,5.0,5.0,33.0,0.0105327198752802
2024-03-29 21:44:35.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8133.0,78850.0,4316071420.0,557.52,494.42,531.56,531.58,531.6,531.62,531.64,531.5,531.48,531.46,531.44,531.42,4.0,2.0,15.0,26.0,9.0,4.0,9.0,6.0,7.0,30.0,0.0104946956158027
2024-03-29 21:44:36.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8133.0,78850.0,4316071420.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.52,531.5,531.48,531.46,531.44,1.0,4.0,2.0,12.0,11.0,1.0,1.0,9.0,8.0,17.0,0.0104946956158027
2024-03-29 21:44:36.500,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8134.0,78851.0,4316602940.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.5,531.48,531.46,531.44,531.42,2.0,4.0,2.0,12.0,14.0,1.0,9.0,5.0,26.0,12.0,0.0105327198752802
2024-03-29 21:44:37.000,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8134.0,78851.0,4316602940.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.5,531.48,531.46,531.44,531.42,6.0,2.0,4.0,2.0,16.0,1.0,7.0,5.0,4.0,29.0,0.0105327198752802
2024-03-29 21:44:37.500,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8134.0,78851.0,4316602940.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.5,531.48,531.46,531.44,531.42,3.0,2.0,4.0,2.0,31.0,1.0,7.0,5.0,5.0,16.0,0.0105327198752802
2024-03-29 21:44:38.000,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8134.0,78851.0,4316602940.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.5,531.48,531.46,531.44,531.42,3.0,2.0,4.0,5.0,34.0,1.0,11.0,5.0,2.0,18.0,0.0105327198752802
2024-03-29 21:44:38.500,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8134.0,78851.0,4316602940.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.5,531.48,531.46,531.44,531.42,3.0,2.0,4.0,5.0,37.0,1.0,7.0,9.0,1.0,14.0,0.0105327198752802
2024-03-29 21:44:39.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8135.0,78851.0,4317134440.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,3.0,2.0,4.0,6.0,36.0,7.0,9.0,1.0,14.0,30.0,0.0104946956158027
2024-03-29 21:44:39.500,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8152.0,78857.0,4326169480.0,557.52,494.42,531.48,531.5,531.52,531.54,531.56,531.42,531.4,531.38,531.36,531.34,1.0,1.0,4.0,2.0,4.0,13.0,25.0,3.0,3.0,3.0,0.0104186470968479
2024-03-29 21:44:40.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8152.0,78857.0,4326169480.0,557.52,494.42,531.46,531.48,531.5,531.52,531.54,531.42,531.4,531.38,531.36,531.34,1.0,3.0,1.0,4.0,5.0,4.0,3.0,9.0,11.0,6.0,0.0104186470968479
2024-03-29 21:44:40.500,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8152.0,78857.0,4326169480.0,557.52,494.42,531.44,531.46,531.48,531.52,531.54,531.42,531.4,531.38,531.36,531.34,2.0,1.0,2.0,4.0,23.0,4.0,3.0,3.0,7.0,22.0,0.0104186470968479
2024-03-29 21:44:41.000,2024-04-01,531.6,531.44,532.38,529.24,525.98,532.2,8154.0,78857.0,4327232380.0,557.52,494.42,531.46,531.48,531.52,531.54,531.56,531.44,531.42,531.4,531.38,531.36,1.0,2.0,7.0,25.0,8.0,4.0,7.0,3.0,4.0,3.0,0.0103806228373704
2024-03-29 21:44:41.500,2024-04-01,531.6,531.44,532.38,529.24,525.98,532.2,8154.0,78857.0,4327232380.0,557.52,494.42,531.46,531.48,531.52,531.54,531.56,531.44,531.42,531.4,531.38,531.36,1.0,2.0,4.0,14.0,30.0,3.0,5.0,3.0,4.0,21.0,0.0103806228373704
2024-03-29 21:44:42.000,2024-04-01,531.6,531.44,532.38,529.24,525.98,532.2,8154.0,78857.0,4327232380.0,557.52,494.42,531.46,531.48,531.52,531.54,531.56,531.44,531.42,531.4,531.38,531.36,1.0,2.0,4.0,14.0,27.0,3.0,5.0,3.0,4.0,21.0,0.0103806228373704
2024-03-29 21:44:42.500,2024-04-01,531.6,531.44,532.38,529.24,525.98,532.2,8154.0,78857.0,4327232380.0,557.52,494.42,531.46,531.48,531.52,531.54,531.56,531.44,531.42,531.4,531.38,531.36,1.0,2.0,5.0,14.0,30.0,3.0,5.0,3.0,4.0,24.0,0.0103806228373704
2024-03-29 21:44:43.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8155.0,78857.0,4327763840.0,557.52,494.42,531.48,531.52,531.54,531.56,531.58,531.44,531.42,531.4,531.38,531.36,2.0,5.0,14.0,30.0,5.0,3.0,5.0,3.0,4.0,24.0,0.0104186470968479
2024-03-29 21:44:43.500,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8155.0,78857.0,4327763840.0,557.52,494.42,531.48,531.52,531.54,531.56,531.58,531.44,531.42,531.4,531.38,531.36,2.0,5.0,10.0,29.0,2.0,3.0,5.0,6.0,1.0,27.0,0.0104186470968479
2024-03-29 21:44:44.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,5.0,6.0,25.0,16.0,9.0,1.0,6.0,5.0,6.0,6.0,0.0104186470968479
2024-03-29 21:44:44.500,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.46,531.44,531.42,531.4,531.38,1.0,5.0,2.0,7.0,18.0,3.0,4.0,5.0,9.0,18.0,0.0104186470968479
2024-03-29 21:44:45.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.46,531.44,531.42,531.4,531.38,1.0,5.0,2.0,4.0,33.0,3.0,2.0,5.0,6.0,30.0,0.0104186470968479
2024-03-29 21:44:45.500,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.46,531.44,531.42,531.4,531.38,1.0,5.0,2.0,7.0,33.0,2.0,2.0,4.0,7.0,30.0,0.0104186470968479
2024-03-29 21:44:46.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,1.0,5.0,7.0,33.0,13.0,2.0,2.0,4.0,7.0,30.0,0.0104186470968479
2024-03-29 21:44:46.500,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,1.0,5.0,11.0,32.0,10.0,2.0,2.0,4.0,4.0,30.0,0.0104186470968479
2024-03-29 21:44:47.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,1.0,5.0,11.0,29.0,13.0,2.0,2.0,4.0,7.0,27.0,0.0104186470968479
2024-03-29 21:44:48.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,1.0,5.0,11.0,29.0,13.0,2.0,2.0,4.0,8.0,27.0,0.0104186470968479
2024-03-29 21:44:48.500,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,1.0,5.0,8.0,32.0,13.0,2.0,2.0,4.0,8.0,30.0,0.0104186470968479
2024-03-29 21:44:49.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,1.0,5.0,7.0,30.0,13.0,2.0,2.0,4.0,8.0,27.0,0.0104186470968479
2024-03-29 21:44:49.500,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,1.0,5.0,8.0,33.0,13.0,2.0,2.0,4.0,8.0,30.0,0.0104186470968479
2024-03-29 21:44:50.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,1.0,5.0,8.0,33.0,13.0,3.0,2.0,5.0,7.0,30.0,0.0104186470968479
2024-03-29 21:44:50.500,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,1.0,5.0,8.0,33.0,13.0,3.0,2.0,6.0,7.0,30.0,0.0104186470968479
2024-03-29 21:44:52.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.46,531.44,531.42,531.4,531.38,1.0,5.0,8.0,33.0,10.0,3.0,2.0,9.0,4.0,30.0,0.0104186470968479
2024-03-29 21:44:52.500,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8156.0,78856.0,4328295300.0,557.52,494.42,531.5,531.52,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,1.0,5.0,8.0,29.0,14.0,1.0,14.0,2.0,8.0,7.0,0.0104186470968479
2024-03-29 21:44:53.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8157.0,78857.0,4328826800.0,557.52,494.42,531.52,531.56,531.58,531.6,531.62,531.5,531.48,531.46,531.44,531.42,4.0,8.0,11.0,32.0,1.0,2.0,4.0,11.0,9.0,5.0,0.0104946956158027
2024-03-29 21:44:53.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8157.0,78857.0,4328826800.0,557.52,494.42,531.52,531.56,531.58,531.6,531.62,531.5,531.48,531.46,531.44,531.42,3.0,8.0,2.0,32.0,8.0,4.0,4.0,6.0,5.0,17.0,0.0104946956158027
2024-03-29 21:44:54.000,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8160.0,78855.0,4330421360.0,557.52,494.42,531.56,531.58,531.6,531.62,531.64,531.5,531.48,531.46,531.44,531.42,5.0,5.0,16.0,28.0,2.0,4.0,4.0,10.0,1.0,32.0,0.0105327198752802
2024-03-29 21:44:54.500,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8162.0,78854.0,4331484400.0,557.52,494.42,531.56,531.58,531.6,531.62,531.64,531.52,531.5,531.48,531.46,531.44,5.0,5.0,10.0,27.0,9.0,1.0,4.0,5.0,9.0,4.0,0.0105327198752802
2024-03-29 21:44:55.000,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8162.0,78854.0,4331484400.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.5,531.48,531.46,531.44,531.42,1.0,5.0,2.0,6.0,10.0,1.0,4.0,10.0,19.0,11.0,0.0105327198752802
2024-03-29 21:44:55.500,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8162.0,78854.0,4331484400.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.5,531.48,531.46,531.44,531.42,1.0,5.0,2.0,6.0,25.0,5.0,8.0,6.0,7.0,29.0,0.0105327198752802
2024-03-29 21:44:56.000,2024-04-01,531.6,531.52,532.38,529.24,525.98,532.2,8162.0,78854.0,4331484400.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.52,531.5,531.48,531.46,531.44,1.0,5.0,2.0,12.0,22.0,1.0,6.0,5.0,9.0,10.0,0.0105327198752802
2024-03-29 21:44:56.500,2024-04-01,531.6,531.56,532.38,529.24,525.98,532.2,8165.0,78854.0,4333079060.0,557.52,494.42,531.56,531.58,531.6,531.62,531.64,531.52,531.5,531.48,531.46,531.44,3.0,2.0,11.0,10.0,22.0,1.0,6.0,10.0,5.0,22.0,0.0106087683942353
2024-03-29 21:44:57.000,2024-04-01,531.6,531.56,532.38,529.24,525.98,532.2,8165.0,78854.0,4333079060.0,557.52,494.42,531.56,531.58,531.6,531.62,531.64,531.52,531.5,531.48,531.46,531.44,3.0,2.0,8.0,4.0,34.0,3.0,6.0,10.0,5.0,28.0,0.0106087683942353
2024-03-29 21:44:57.500,2024-04-01,531.6,531.56,532.38,529.24,525.98,532.2,8165.0,78854.0,4333079060.0,557.52,494.42,531.56,531.58,531.6,531.62,531.64,531.52,531.5,531.48,531.46,531.44,3.0,2.0,5.0,7.0,30.0,3.0,6.0,10.0,5.0,28.0,0.0106087683942353
2024-03-29 21:44:58.000,2024-04-01,531.6,531.56,532.38,529.24,525.98,532.2,8165.0,78854.0,4333079060.0,557.52,494.42,531.56,531.58,531.6,531.62,531.64,531.52,531.5,531.48,531.46,531.44,3.0,2.0,5.0,7.0,30.0,4.0,6.0,10.0,5.0,28.0,0.0106087683942353
2024-03-29 21:44:58.500,2024-04-01,531.6,531.56,532.38,529.24,525.98,532.2,8165.0,78854.0,4333079060.0,557.52,494.42,531.56,531.58,531.6,531.62,531.64,531.5,531.48,531.46,531.44,531.42,3.0,2.0,5.0,7.0,30.0,3.0,9.0,6.0,28.0,9.0,0.0106087683942353
2024-03-29 21:44:59.000,2024-04-01,531.6,531.56,532.38,529.24,525.98,532.2,8165.0,78854.0,4333079060.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,2.0,5.0,4.0,2.0,5.0,8.0,2.0,23.0,18.0,4.0,0.0106087683942353
2024-03-29 21:44:59.500,2024-04-01,531.6,531.56,532.38,529.24,525.98,532.2,8165.0,78854.0,4333079060.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.48,531.46,531.44,531.42,531.4,5.0,4.0,5.0,18.0,13.0,4.0,6.0,8.0,13.0,20.0,0.0106087683942353
2024-03-29 21:45:00.000,2024-04-01,531.6,531.56,532.38,529.24,525.98,532.2,8165.0,78854.0,4333079060.0,557.52,494.42,531.54,531.56,531.58,531.6,531.62,531.48,531.46,531.44,531.42,531.4,5.0,4.0,8.0,24.0,18.0,2.0,6.0,1.0,16.0,29.0,0.0106087683942353
2024-03-29 21:45:00.500,2024-04-01,531.6,531.56,532.38,529.24,525.98,532.2,8165.0,78854.0,4333079060.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.44,531.42,531.4,1.0,6.0,3.0,2.0,33.0,2.0,6.0,1.0,14.0,32.0,0.0106087683942353
2024-03-29 21:45:01.000,2024-04-01,531.6,531.56,532.38,529.24,525.98,532.2,8165.0,78854.0,4333079060.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.48,531.46,531.42,531.4,531.36,1.0,6.0,3.0,2.0,39.0,2.0,6.0,9.0,35.0,1.0,0.0106087683942353
2024-03-29 21:45:01.500,2024-04-01,531.6,531.48,532.38,529.24,525.98,532.2,8167.0,78853.0,4334142020.0,557.52,494.42,531.52,531.54,531.56,531.58,531.6,531.46,531.42,531.4,531.38,531.36,3.0,6.0,3.0,12.0,29.0,6.0,12.0,32.0,3.0,1.0,0.0104566713563254
2024-03-29 21:45:02.000,2024-04-01,531.6,531.46,532.38,529.24,525.98,532.2,8173.0,78851.0,4337330780.0,557.52,494.42,531.46,531.5,531.52,531.54,531.56,531.42,531.4,531.38,531.36,531.34,1.0,4.0,4.0,4.0,3.0,5.0,32.0,6.0,1.0,3.0,0.0104186470968479
2024-03-29 21:45:02.500,2024-04-01,531.6,531.42,532.38,529.24,525.98,532.2,8178.0,78850.0,4339987880.0,557.52,494.42,531.44,531.46,531.48,531.5,531.52,531.4,531.38,531.36,531.34,531.32,5.0,6.0,1.0,14.0,12.0,5.0,3.0,5.0,13.0,2.0,0.0103425985778926
2024-03-29 21:45:03.000,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8183.0,78849.0,4342645180.0,557.52,494.42,531.5,531.52,531.54,531.56,531.58,531.4,531.36,531.34,531.32,531.3,3.0,20.0,15.0,5.0,2.0,5.0,2.0,9.0,18.0,1.0,0.0104946956158027
2024-03-29 21:45:03.500,2024-04-01,531.6,531.5,532.38,529.24,525.98,532.2,8183.0,78849.0,4342645180.0,557.52,494.42,531.46,531.48,531.5,531.52,531.54,531.4,531.36,531.34,531.32,531.3,2.0,8.0,4.0,17.0,11.0,8.0,8.0,6.0,11.0,2.0,0.0104946956158027
2024-03-29 21:45:04.000,2024-04-01,531.6,531.48,532.38,529.24,525.98,532.2,8184.0,78849.0,4343176660.0,557.52,494.42,531.44,531.46,531.48,531.5,531.52,531.4,531.36,531.34,531.32,531.3,5.0,2.0,8.0,9.0,18.0,5.0,1.0,17.0,14.0,2.0,0.0104566713563254
2024-03-29 21:45:04.500,2024-04-01,531.6,531.48,532.38,529.24,525.98,532.2,8184.0,78849.0,4343176660.0,557.52,494.42,531.44,531.46,531.48,531.5,531.52,531.42,531.4,531.34,531.32,531.3,5.0,2.0,8.0,6.0,36.0,1.0,5.0,8.0,29.0,2.0,0.0104566713563254
2024-03-29 21:45:05.000,2024-04-01,531.6,531.42,532.38,529.24,525.98,532.2,8185.0,78849.0,4343708080.0,557.52,494.42,531.44,531.46,531.48,531.5,531.52,531.4,531.34,531.32,531.3,531.28,4.0,2.0,6.0,11.0,38.0,5.0,10.0,23.0,5.0,3.0,0.0103425985778926
2024-03-29 21:45:05.500,2024-04-01,531.6,531.42,532.38,529.24,525.98,532.2,8185.0,78849.0,4343708080.0,557.52,494.42,531.44,531.46,531.48,531.5,531.52,531.4,531.34,531.32,531.3,531.28,4.0,2.0,6.0,9.0,33.0,5.0,6.0,21.0,5.0,3.0,0.0103425985778926
2024-03-29 21:45:06.000,2024-04-01,531.6,531.42,532.38,529.24,525.98,532.2,8185.0,78849.0,4343708080.0,557.52,494.42,531.44,531.46,531.48,531.5,531.52,531.4,531.34,531.32,531.3,531.28,8.0,1.0,10.0,6.0,33.0,4.0,3.0,24.0,1.0,7.0,0.0103425985778926
